Provider Ticket,Broker Ticket,Type,Currency,Standard Lots,Date Open,Date Close,Price Open,Price Close,Highest Profit (Pips),Worst Drawdown (Pips),Interest ($),Profit (Pips),Profit ($)
400.1575819778239,48068374,BUY,AUD/USD,0.01,2019/12/19 04:59:10 UTC,2019/12/27 04:01:06 UTC,0.68787,0.69546,76.2,-17.6,-0.33,75.9,7.06
400.1578229708479,48102667,SELL,CHF/JPY,0.01,2020/01/06 00:16:02 UTC,2020/01/06 09:42:22 UTC,111.186,111.4,4.3,-21.4,0.0,-21.4,-2.18
400.1578229850364,48105838,SELL,EUR/JPY,0.01,2020/01/06 14:12:25 UTC,2020/01/07 02:36:16 UTC,121.049,121.391,15.1,-38.8,0.0,-34.2,-3.35
400.1578229980622,48108064,BUY,EUR/JPY,0.01,2020/01/07 02:51:49 UTC,2020/01/07 14:39:31 UTC,121.395,120.908,5.0,-48.7,0.0,-48.7,-4.69
400.1577874137830,48098568,SELL,USD/CHF,0.01,2020/01/03 05:51:27 UTC,2020/01/10 11:00:34 UTC,0.97064,0.97552,40.7,-48.8,-1.45,-48.8,-6.65
400.1578230596733,48167003,BUY,AUD/JPY,0.01,2020/01/09 13:29:18 UTC,2020/01/14 06:14:48 UTC,75.088,75.951,101.4,-13.0,0.04,86.3,7.68
400.1578231391201,48195328,SELL,EUR/AUD,0.01,2020/01/14 13:55:23 UTC,2020/01/15 08:55:36 UTC,1.61014,1.6162,13.9,-60.6,0.03,-60.6,-4.34
400.1578231581700,48199036,SELL,AUD/JPY,0.01,2020/01/15 09:13:02 UTC,2020/01/15 17:23:38 UTC,75.695,76.021,11.0,-32.6,0.0,-32.6,-3.16
400.1578231676754,48202484,SELL,AUD/JPY,0.01,2020/01/15 18:21:27 UTC,2020/01/16 08:31:16 UTC,75.917,76.107,11.7,-19.0,-0.13,-19.0,-2.05
400.1578231813517,48204748,BUY,AUD/CHF,0.01,2020/01/16 08:32:00 UTC,2020/01/21 02:42:39 UTC,0.66588,0.66307,18.1,-28.1,0.05,-28.1,-3.05
400.1578232537903,48221199,BUY,USD/JPY,0.01,2020/01/21 03:00:39 UTC,2020/01/21 14:58:59 UTC,109.971,109.999,14.9,-8.3,0.0,2.8,0.05
400.1578232658397,48224613,SELL,AUD/USD,0.01,2020/01/21 15:00:30 UTC,2020/01/22 18:28:40 UTC,0.68633,0.68387,36.1,-2.5,0.01,24.6,2.27
400.1578233946698,48257069,BUY,EUR/AUD,0.01,2020/01/28 16:39:13 UTC,2020/01/29 00:57:05 UTC,1.63051,1.6279,12.5,-26.1,-0.09,-26.1,-2.06
400.1578234045985,48259116,SELL,EUR/AUD,0.01,2020/01/29 02:55:16 UTC,2020/01/29 14:56:08 UTC,1.62771,1.63165,26.1,-39.4,0.0,-39.4,-2.86
400.1578234199748,48263034,SELL,EUR/AUD,0.01,2020/01/29 18:29:48 UTC,2020/01/30 03:03:46 UTC,1.63131,1.63556,19.2,-42.5,0.08,-42.5,-2.98
400.1578234558388,48272146,BUY,EUR/AUD,0.01,2020/01/31 06:07:30 UTC,2020/01/31 09:28:09 UTC,1.64098,1.64837,73.9,-5.7,0.0,73.9,4.74
400.1578234695511,48276236,SELL,GBP/USD,0.01,2020/01/31 18:59:05 UTC,2020/02/03 08:58:53 UTC,1.31838,1.31134,70.8,-26.6,0.02,70.4,6.86
400.1578235003942,48283243,SELL,USD/JPY,0.01,2020/02/03 19:02:54 UTC,2020/02/04 05:39:07 UTC,108.649,108.812,9.7,-16.3,-0.09,-16.3,-1.79
400.1578235193794,48287789,SELL,AUD/CHF,0.01,2020/02/04 13:27:17 UTC,2020/02/04 14:26:35 UTC,0.65086,0.65236,0.8,-15.2,0.0,-15.0,-1.75
400.1578235207664,48288071,SELL,AUD/CHF,0.01,2020/02/04 14:43:29 UTC,2020/02/04 14:48:09 UTC,0.65217,0.65298,0.0,-8.1,0.0,-8.1,-1.04
400.1578235211455,48288239,SELL,AUD/CHF,0.01,2020/02/04 15:07:04 UTC,2020/02/04 16:27:11 UTC,0.65196,0.65327,1.0,-13.7,0.0,-13.1,-1.55
400.1578235314157,48290558,SELL,AUD/JPY,0.01,2020/02/05 01:25:29 UTC,2020/02/05 08:37:10 UTC,73.559,74.008,1.6,-44.9,0.0,-44.9,-4.3
400.1578235596804,48296630,SELL,AUD/NZD,0.01,2020/02/06 04:53:24 UTC,2020/02/11 02:27:24 UTC,1.04372,1.04988,42.5,-65.6,0.01,-61.6,-4.13
400.1578236989399,48325303,SELL,USD/JPY,0.01,2020/02/13 15:55:21 UTC,2020/02/13 16:36:03 UTC,109.771,109.869,0.0,-9.8,0.0,-9.8,-1.09
400.1578236997722,48325453,SELL,USD/JPY,0.01,2020/02/13 16:38:30 UTC,2020/02/14 03:02:06 UTC,109.838,109.897,10.5,-5.9,-0.17,-5.9,-0.91
400.1578237120664,48326908,BUY,EUR/CAD,0.01,2020/02/14 05:20:22 UTC,2020/02/14 21:54:25 UTC,1.43666,1.43513,27.8,-15.8,0.0,-15.3,-1.35
400.1578237516308,48331785,BUY,AUD/CAD,0.01,2020/02/17 14:42:47 UTC,2020/02/17 23:21:45 UTC,0.88908,0.88793,5.4,-11.5,-0.03,-11.5,-1.09
400.1578237772985,48336591,SELL,AUD/CHF,0.01,2020/02/18 15:57:27 UTC,2020/02/19 09:11:01 UTC,0.65723,0.6595,9.8,-22.8,-0.06,-22.7,-2.57
400.1578237954315,48340001,SELL,USD/JPY,0.01,2020/02/19 09:47:47 UTC,2020/02/19 10:29:48 UTC,110.208,110.346,0.2,-13.8,0.0,-13.8,-1.45
400.1578237967346,48340289,SELL,USD/JPY,0.01,2020/02/19 10:57:52 UTC,2020/02/19 13:22:07 UTC,110.318,110.608,0.9,-29.1,0.0,-29.0,-2.82
400.1578238033712,48342027,SELL,CAD/CHF,0.01,2020/02/19 16:56:23 UTC,2020/02/27 12:58:32 UTC,0.74376,0.726,177.6,-13.0,-0.89,177.6,17.24
400.1578239669009,48383382,BUY,NZD/CAD,0.01,2020/02/27 21:48:56 UTC,2020/03/09 01:52:56 UTC,0.84459,0.84493,180.6,-157.2,-0.05,3.4,0.0
400.1584863340457,48563255,BUY,EUR/JPY,0.01,2020/04/01 18:37:13 UTC,2020/04/07 09:09:31 UTC,117.109,118.327,134.5,-75.9,-0.12,121.8,10.870000000000001
400.1584865833185,48609004,SELL,EUR/JPY,0.01,2020/04/14 06:30:25 UTC,2020/04/16 19:25:14 UTC,117.771,116.759,121.2,-4.7,0.01,101.2,9.21
400.1584866671156,48626997,BUY,EUR/AUD,0.01,2020/04/17 05:49:26 UTC,2020/04/21 05:14:51 UTC,1.70714,1.71774,163.0,-54.4,-0.08,106.0,6.3999999999999995
400.1584867452232,48641033,SELL,AUD/CAD,0.01,2020/04/21 19:51:45 UTC,2020/04/27 04:38:09 UTC,0.89293,0.90715,16.0,-142.2,-0.05,-142.2,-10.37
400.1584868510719,48663116,BUY,EUR/NZD,0.01,2020/04/27 11:35:45 UTC,2020/04/28 13:59:58 UTC,1.78986,1.79181,166.6,-22.7,-0.04,19.5,0.94
400.1584869018764,48674298,SELL,EUR/USD,0.01,2020/04/29 10:08:15 UTC,2020/04/30 14:46:31 UTC,1.08535,1.09033,20.3,-49.8,0.11,-49.8,-5.07
400.1584869355823,48683781,SELL,AUD/CAD,0.01,2020/04/30 15:53:16 UTC,2020/05/04 06:47:10 UTC,0.90748,0.90317,65.7,-25.0,0.0,43.1,2.86
400.1588504777544,48697460,SELL,GBP/USD,0.01,2020/05/04 06:56:40 UTC,2020/05/04 06:59:31 UTC,1.24594,1.24747,0.2,-15.3,0.0,-15.3,-1.73
400.1588504781427,48697563,SELL,GBP/USD,0.01,2020/05/04 07:16:10 UTC,2020/05/04 09:20:59 UTC,1.24567,1.24215,41.3,-2.6,0.0,35.2,3.32
400.1588504807019,48698208,BUY,AUD/USD,0.01,2020/05/04 09:31:43 UTC,2020/05/04 12:45:08 UTC,0.64054,0.64095,27.8,-6.6,0.0,4.1,0.20999999999999996
400.1588504844222,48698985,BUY,GBP/USD,0.01,2020/05/04 12:50:45 UTC,2020/05/04 17:39:00 UTC,1.24229,1.2433,19.9,-11.9,0.0,10.1,0.81
400.1588504924308,48701362,SELL,AUD/CAD,0.01,2020/05/04 20:08:14 UTC,2020/05/04 21:44:45 UTC,0.90573,0.90489,11.0,-3.9,0.0,8.4,0.38999999999999996
400.1588505014090,48703116,SELL,EUR/AUD,0.01,2020/05/05 04:55:11 UTC,2020/05/05 06:28:08 UTC,1.69205,1.69138,43.7,-1.5,0.0,6.7,0.22999999999999998
400.1588505032495,48703380,SELL,EUR/AUD,0.01,2020/05/05 06:37:25 UTC,2020/05/05 07:17:08 UTC,1.6908,1.68872,30.8,-5.7,0.0,20.8,1.1400000000000001
400.1588505042225,48703631,BUY,AUD/USD,0.01,2020/05/05 07:29:33 UTC,2020/05/05 08:40:35 UTC,0.64448,0.64325,14.3,-12.6,0.0,-12.3,-1.43
400.1588505058865,48704163,BUY,AUD/JPY,0.01,2020/05/05 08:52:18 UTC,2020/05/05 16:33:48 UTC,68.572,68.741,41.4,-5.5,0.0,16.9,1.3900000000000001
400.1588505157358,48707068,BUY,AUD/JPY,0.01,2020/05/05 17:19:34 UTC,2020/05/05 20:36:32 UTC,68.673,68.515,11.8,-15.8,0.0,-15.8,-1.69
400.1588505194761,48707669,BUY,EUR/CAD,0.01,2020/05/05 20:46:23 UTC,2020/05/05 20:55:31 UTC,1.52263,1.52214,0.6,-5.6,0.0,-4.9,-0.55
400.1588505196525,48707690,BUY,AUD/USD,0.01,2020/05/05 20:55:38 UTC,2020/05/06 11:33:32 UTC,0.64343,0.6437,17.0,-18.7,-0.01,2.7,0.06
400.1588505366680,48773648,BUY,GBP/USD,0.01,2020/05/06 12:33:27 UTC,2020/05/08 14:24:09 UTC,1.23835,1.24158,34.5,-117.6,-0.05,32.3,2.98
400.1588505932915,48884929,SELL,AUD/CAD,0.01,2020/05/08 14:39:07 UTC,2020/05/08 20:09:17 UTC,0.91019,0.90959,12.8,-18.5,0.0,6.0,0.22999999999999998
400.1588506169096,48887734,BUY,NZD/USD,0.01,2020/05/11 05:39:05 UTC,2020/05/26 09:12:36 UTC,0.61363,0.61776,46.9,-215.5,0.0,41.3,3.9299999999999997
400.1588509590076,48978102,BUY,EUR/CHF,0.01,2020/05/27 08:22:28 UTC,2020/05/27 14:49:16 UTC,1.06412,1.06474,56.8,-18.7,0.0,6.2,0.44
400.1588509938892,48987811,SELL,AUD/USD,0.01,2020/05/28 14:14:28 UTC,2020/06/01 01:24:19 UTC,0.66464,0.6708,33.2,-61.6,-0.01,-61.6,-6.37
400.1593331062064,49138988,SELL,EUR/CAD,0.01,2020/07/02 12:50:55 UTC,2020/07/02 20:22:53 UTC,1.53126,1.52469,65.7,-2.0,0.0,65.7,4.64
400.1591962863631,49061779,BUY,EUR/NZD,0.01,2020/06/15 05:21:26 UTC,2020/08/17 17:39:01 UTC,1.75663,1.81347,613.8,-404.1,-2.54,568.4,34.449999999999996
400.1595784407460,49288417,SELL,AUD/CHF,0.01,2020/08/17 17:39:54 UTC,2020/08/17 20:59:55 UTC,0.65316,0.65415,1.2,-12.8,0.0,-9.9,-1.29
400.1599414262800,49421751,BUY,AUD/JPY,0.01,2020/09/25 10:01:39 UTC,2020/10/01 14:00:59 UTC,74.364,75.83,168.8,-35.2,0.01,146.6,13.68
400.1599416467424,49459235,SELL,AUD/NZD,0.01,2020/10/07 19:55:18 UTC,2020/10/09 17:44:16 UTC,1.08521,1.08568,5.2,-48.4,-0.03,-4.7,-0.54
400.1599416527777,49459992,SELL,AUD/NZD,0.01,2020/10/08 02:13:10 UTC,2020/10/09 17:44:20 UTC,1.08725,1.08568,22.7,-28.0,0.0,15.7,0.8500000000000001
