Provider Ticket,Broker Ticket,Type,Currency,Standard Lots,Date Open,Date Close,Price Open,Price Close,Highest Profit (Pips),Worst Drawdown (Pips),Interest ($),Profit (Pips),Profit ($)
300.1596988813491,5675109,BUY,EUR/USD,0.21,2020/07/22 07:00:00 UTC,2020/07/22 10:08:39 UTC,1.15318,1.15524,20.6,0.0,0.0,20.6,42.05
300.1596988813492,5679978,SELL,EUR/USD,0.22,2020/07/23 07:00:00 UTC,2020/07/23 11:53:55 UTC,1.15912,1.15706,20.6,0.0,0.0,20.6,44.04
300.1596988813493,5694288,BUY,EUR/USD,0.23,2020/07/27 07:00:00 UTC,2020/07/27 10:28:56 UTC,1.17096,1.17302,20.6,0.0,0.0,20.6,46.03
300.1596988813494,5697556,SELL,EUR/USD,0.23,2020/07/28 07:00:00 UTC,2020/07/28 07:57:54 UTC,1.17279,1.17073,20.6,0.0,0.0,20.6,46.03
300.1596988813495,5700816,SELL,EUR/USD,0.24,2020/07/29 07:00:00 UTC,2020/07/29 11:57:27 UTC,1.17473,1.17267,20.6,0.0,0.0,20.6,48.03
300.1596988813496,5705386,BUY,EUR/USD,0.24,2020/07/30 07:00:00 UTC,2020/07/30 12:59:06 UTC,1.17568,1.17774,20.6,0.0,0.0,20.6,48.03
300.1596988813497,5714668,SELL,EUR/USD,0.25,2020/07/31 07:00:00 UTC,2020/07/31 07:51:43 UTC,1.19021,1.18815,20.6,0.0,0.0,20.6,50.01
300.1596988813498,5723195,BUY,EUR/USD,0.25,2020/08/03 07:00:00 UTC,2020/08/03 08:08:48 UTC,1.17505,1.17711,20.6,0.0,0.0,20.6,50.03
300.1596988813499,5726874,SELL,EUR/USD,0.21,2020/08/04 07:00:00 UTC,2020/08/04 11:39:24 UTC,1.1777,1.17564,20.6,0.0,0.0,20.6,42.02
300.15969888135,5732151,SELL,EUR/USD,0.21,2020/08/05 07:00:00 UTC,2020/08/07 12:31:35 UTC,1.18242,1.18034,20.8,0.0,-0.59,20.8,41.85
300.1596988813501,5744868,BUY,EUR/USD,0.22,2020/08/10 07:00:01 UTC,2020/08/10 13:51:01 UTC,1.17664,1.1787,20.6,0.0,0.0,20.6,44.03
300.1596988813502,5749027,BUY,EUR/USD,0.22,2020/08/11 07:00:00 UTC,2020/08/11 08:10:58 UTC,1.17337,1.17543,20.6,0.0,0.0,20.6,44.03
300.1596988813503,5758095,SELL,EUR/USD,0.23,2020/08/13 07:00:00 UTC,2020/08/13 18:21:28 UTC,1.1825,1.18044,20.6,0.0,0.0,20.6,46.02
300.1596989783516,5773100,SELL,EUR/USD,0.23,2020/08/19 07:00:00 UTC,2020/08/19 14:39:01 UTC,1.19352,1.19146,20.6,-15.8,0.0,20.6,46.010000000000005
300.1596990117821,5776524,BUY,EUR/USD,0.24,2020/08/20 07:00:00 UTC,2020/08/20 07:21:13 UTC,1.18392,1.18598,20.6,-1.4,0.0,20.6,48.02
300.159699084984,5787391,SELL,EUR/USD,0.24,2020/08/24 07:00:00 UTC,2020/08/24 19:43:32 UTC,1.18061,1.17855,20.6,-43.7,0.0,20.6,48.02
300.1598260524326,5789917,BUY,EUR/USD,0.24,2020/08/25 07:00:00 UTC,2020/08/25 07:39:11 UTC,1.18001,1.18207,20.6,-2.1,0.0,20.6,48.02
300.1598260845028,5792554,BUY,EUR/USD,0.2,2020/08/26 07:00:00 UTC,2020/08/26 16:36:06 UTC,1.18126,1.18332,20.6,-40.3,0.0,20.6,40.02
300.1598261497683,5803055,SELL,EUR/USD,0.2,2020/08/28 07:00:00 UTC,2020/09/02 11:33:01 UTC,1.18671,1.18462,20.9,-143.9,-0.54,20.9,40.07
300.1598262890424,5823834,BUY,EUR/USD,0.2,2020/09/03 07:00:00 UTC,2020/09/03 07:55:12 UTC,1.1799,1.18196,20.6,-10.2,0.0,20.6,40.02
300.159826325178,5827836,BUY,EUR/USD,0.2,2020/09/04 07:00:00 UTC,2020/09/04 08:51:45 UTC,1.1837,1.18576,20.6,-3.5,0.0,20.6,40.02
300.1599412628095,5836664,BUY,EUR/USD,0.2,2020/09/07 07:00:02 UTC,2020/09/10 12:07:30 UTC,1.18287,1.18524,23.7,-75.7,-6.21,23.7,40.01
300.159998718189,5857125,BUY,EUR/USD,0.21,2020/09/14 07:00:00 UTC,2020/09/14 08:08:04 UTC,1.18441,1.18647,20.6,-0.5,0.0,20.6,42.02
300.1599988135734,5866550,SELL,EUR/USD,0.2,2020/09/17 07:00:00 UTC,2020/09/21 13:55:40 UTC,1.17743,1.17535,20.8,-97.6,-0.36,20.8,40.06
300.159998918775,5881621,BUY,EUR/USD,0.21,2020/09/22 07:00:00 UTC,2020/10/05 13:31:06 UTC,1.17472,1.17736,26.4,-139.9,-16.4,26.4,37.81
300.1601753427777,5921476,BUY,EUR/USD,0.21,2020/10/06 07:00:00 UTC,2020/10/06 12:22:34 UTC,1.17848,1.18034,18.6,-19.0,0.0,18.6,37.82
300.1601753720015,5925594,SELL,EUR/USD,0.21,2020/10/07 07:00:00 UTC,2020/10/08 13:08:11 UTC,1.17548,1.17359,18.9,-27.2,-0.58,18.9,37.88
300.1601754311113,5932102,BUY,EUR/USD,0.21,2020/10/09 07:00:00 UTC,2020/10/09 08:02:02 UTC,1.1774,1.17926,18.6,-3.4,0.0,18.6,37.82
300.1602400095573,5943714,BUY,EUR/USD,0.22,2020/10/13 07:00:02 UTC,2020/10/20 10:15:07 UTC,1.17867,1.18098,23.1,-98.0,-9.99,23.1,39.53
300.1603040571661,5967547,SELL,EUR/USD,0.22,2020/10/21 07:00:00 UTC,2020/10/22 09:11:35 UTC,1.18552,1.18363,18.9,-27.2,-0.61,18.9,39.67
300.1603613502398,5983656,SELL,EUR/USD,0.22,2020/10/27 07:00:00 UTC,2020/10/27 08:10:01 UTC,1.18319,1.18133,18.6,-0.3,0.0,18.6,39.620000000000005
300.1603613827445,5986861,BUY,EUR/USD,0.23,2020/10/28 07:00:00 UTC,2020/11/05 09:50:04 UTC,1.17678,1.17928,25.0,-163.1,-14.68,25.0,41.47
300.1604921753142,6028524,BUY,EUR/USD,0.23,2020/11/11 08:00:01 UTC,2020/11/13 10:00:16 UTC,1.18085,1.18298,21.3,-63.0,-6.24,21.3,41.39
300.1604923159016,6047476,BUY,EUR/USD,0.23,2020/11/17 08:00:01 UTC,2020/11/17 08:16:08 UTC,1.18463,1.18649,18.6,-3.2,0.0,18.6,41.42
300.1604923488678,6050541,SELL,EUR/USD,0.24,2020/11/18 08:00:00 UTC,2020/11/18 12:03:22 UTC,1.1883,1.18644,18.6,-8.6,0.0,18.6,43.21
300.1604923818269,6053552,BUY,EUR/USD,0.24,2020/11/19 08:00:00 UTC,2020/11/19 19:09:32 UTC,1.18446,1.18632,18.6,-28.9,0.0,18.6,43.22
300.1606026532646,6070364,BUY,EUR/USD,0.24,2020/11/24 08:00:00 UTC,2020/11/24 08:05:35 UTC,1.18482,1.18668,18.6,-0.4,0.0,18.6,43.22
300.1606027532678,6082607,SELL,EUR/USD,0.24,2020/11/27 08:00:00 UTC,2020/12/03 08:00:51 UTC,1.19277,1.21277,13.2,-200.0,-1.32,-200.0,-482.75
300.160602933199,6108796,SELL,EUR/USD,0.21,2020/12/04 08:00:00 UTC,2020/12/04 13:49:10 UTC,1.21533,1.21347,18.6,-24.3,0.0,18.6,37.78
300.160725872186,6117441,BUY,EUR/USD,0.28,2020/12/07 08:00:00 UTC,2020/12/07 14:02:56 UTC,1.21213,1.21399,18.6,-42.7,0.0,18.6,50.38
300.1607259745819,6131244,BUY,EUR/USD,0.28,2020/12/10 08:00:00 UTC,2020/12/10 12:45:51 UTC,1.20901,1.21087,18.6,-8.8,0.0,18.6,50.39
300.1607260097339,6137579,BUY,EUR/USD,0.3,2020/12/11 08:00:00 UTC,2020/12/14 07:38:20 UTC,1.21306,1.21498,19.2,-25.9,-1.86,19.2,53.92
300.1607735614123,6152389,BUY,EUR/USD,0.3,2020/12/15 08:00:00 UTC,2020/12/15 09:21:09 UTC,1.21372,1.21558,18.6,-6.5,0.0,18.6,53.98
300.1608035330018,6167601,SELL,EUR/USD,0.31,2020/12/17 08:00:00 UTC,2020/12/20 23:39:35 UTC,1.22334,1.22148,18.6,-41.1,-0.5,18.6,55.26
300.160847860624,6195923,BUY,EUR/USD,0.31,2020/12/22 08:00:00 UTC,2020/12/22 11:41:56 UTC,1.22169,1.22355,18.6,-12.7,0.0,18.6,55.77
300.1608478940435,6202588,SELL,EUR/USD,0.32,2020/12/23 08:00:01 UTC,2020/12/23 08:19:19 UTC,1.21971,1.21785,18.6,-1.4,0.0,18.6,57.57
300.1609655798157,6252996,SELL,EUR/USD,0.32,2021/01/06 08:00:01 UTC,2021/01/06 13:57:08 UTC,1.23394,1.23208,18.6,-10.0,0.0,18.6,57.55
300.1609656134932,6261376,BUY,EUR/USD,0.33,2021/01/07 08:00:00 UTC,2021/01/14 13:28:31 UTC,1.23117,1.21117,4.5,-200.0,-15.02,-200.0,-677.05
300.1610444277736,6318835,SELL,EUR/USD,0.26,2021/01/19 08:00:00 UTC,2021/01/20 14:52:37 UTC,1.21043,1.20857,18.6,-54.2,-0.21,18.6,46.58
300.1610444995247,6331643,BUY,EUR/USD,0.27,2021/01/21 08:00:00 UTC,2021/01/21 09:26:09 UTC,1.21198,1.21384,18.6,-4.5,0.0,18.6,48.58
300.1610445356828,6339126,BUY,EUR/USD,0.27,2021/01/22 08:00:01 UTC,2021/01/22 08:36:24 UTC,1.2157,1.21756,18.6,-5.5,0.0,18.6,48.58
300.1611468316146,6356536,BUY,EUR/USD,0.28,2021/01/26 08:00:01 UTC,2021/01/26 08:22:42 UTC,1.21115,1.21301,18.6,-0.6,0.0,18.6,50.38
300.1611469365349,6390435,SELL,EUR/USD,0.28,2021/01/29 08:00:00 UTC,2021/02/01 09:00:59 UTC,1.21039,1.20853,18.6,-52.3,-0.26,18.6,50.13
300.1612179348643,6413605,BUY,EUR/USD,0.28,2021/02/02 08:00:00 UTC,2021/02/09 08:45:48 UTC,1.20691,1.20922,23.1,-116.8,-12.61,23.1,50.38000000000001
300.1612794755939,6475694,BUY,EUR/USD,0.28,2021/02/12 08:00:01 UTC,2021/02/15 03:46:14 UTC,1.21158,1.21351,19.3,-34.4,-1.8,19.3,50.54
300.1613283984658,6494289,BUY,EUR/USD,0.3,2021/02/16 08:00:02 UTC,2021/02/16 08:34:55 UTC,1.2131,1.21496,18.6,-1.1,0.0,18.6,53.98
300.1613284325206,6504178,BUY,EUR/USD,0.3,2021/02/17 08:00:03 UTC,2021/02/18 23:18:15 UTC,1.20744,1.20956,21.2,-51.2,-7.73,21.2,54.06
300.1613285403906,6529090,BUY,EUR/USD,0.31,2021/02/22 08:00:03 UTC,2021/02/22 10:40:30 UTC,1.211,1.21286,18.6,-18.7,0.0,18.6,55.78
300.1613286083697,6551108,SELL,EUR/USD,0.31,2021/02/24 08:00:01 UTC,2021/02/24 13:18:17 UTC,1.21552,1.21366,18.6,-20.3,0.0,18.6,55.78
300.1613286431988,6562249,SELL,EUR/USD,0.32,2021/02/25 08:00:02 UTC,2021/02/25 18:36:02 UTC,1.21872,1.21686,18.6,-56.1,0.0,18.6,57.57
300.161328754247,6612006,BUY,EUR/USD,0.32,2021/03/02 08:00:01 UTC,2021/03/02 10:52:08 UTC,1.20077,1.20263,18.6,-16.8,0.0,18.6,57.6
300.1613288543755,6644246,BUY,EUR/USD,0.22,2021/03/05 08:00:00 UTC,2021/03/11 13:13:30 UTC,1.19503,1.19723,22.0,-114.8,-7.52,22.0,39.56999999999999
300.1615277646804,6669003,BUY,EUR/USD,0.22,2021/03/12 08:00:01 UTC,2021/03/15 01:29:04 UTC,1.19453,1.19644,19.1,-35.4,-1.2,19.1,39.51
300.1615278378686,6678223,BUY,EUR/USD,0.23,2021/03/16 07:00:01 UTC,2021/03/16 11:24:22 UTC,1.193,1.19486,18.6,-17.0,0.0,18.6,41.41
300.1615278702114,6680754,SELL,EUR/USD,0.23,2021/03/17 07:00:05 UTC,2021/03/17 08:05:17 UTC,1.19075,1.18889,18.6,-0.6,0.0,18.6,41.41
300.1615279038686,6686999,SELL,EUR/USD,0.23,2021/03/18 07:00:00 UTC,2021/03/18 07:30:36 UTC,1.19794,1.19608,18.6,-9.8,0.0,18.6,41.4
300.1615279382437,6690911,SELL,EUR/USD,0.23,2021/03/19 07:00:00 UTC,2021/03/19 09:34:05 UTC,1.19251,1.19065,18.6,-12.6,0.0,18.6,41.41
300.161632285015,6697741,BUY,EUR/USD,0.24,2021/03/22 07:00:01 UTC,2021/03/22 08:33:01 UTC,1.18832,1.19018,18.6,-8.9,0.0,18.6,43.21
300.161649299587,6712577,SELL,EUR/USD,0.24,2021/03/26 07:00:01 UTC,2021/03/29 08:21:42 UTC,1.17828,1.17642,18.6,-22.5,-0.04,18.6,43.190000000000005
300.1616494061436,6724867,SELL,EUR/USD,0.24,2021/03/31 07:00:00 UTC,2021/04/08 16:36:18 UTC,1.17271,1.19271,14.1,-200.0,-0.37,-200.0,-481.78
300.1616496441111,6742162,BUY,EUR/USD,0.21,2021/04/09 07:00:01 UTC,2021/04/09 17:46:19 UTC,1.18915,1.19101,18.6,-24.3,0.0,18.6,37.81
300.1618164573352,6752131,SELL,EUR/USD,0.32,2021/04/14 07:00:01 UTC,2021/04/19 01:30:41 UTC,1.1969,1.19504,18.6,-25.9,-0.19,18.6,57.41
300.1618708214264,6771052,SELL,EUR/USD,0.32,2021/04/20 07:00:00 UTC,2021/04/20 09:47:22 UTC,1.20726,1.2054,18.6,-7.6,0.0,18.6,57.59
300.1618708845532,6781491,SELL,EUR/USD,0.33,2021/04/22 07:00:00 UTC,2021/04/22 09:03:59 UTC,1.20417,1.20231,18.6,-8.7,0.0,18.6,59.39
300.1619585150066,6802694,BUY,EUR/USD,0.34,2021/04/28 07:00:00 UTC,2021/04/28 08:07:49 UTC,1.20596,1.20782,18.6,-3.6,0.0,18.6,61.190000000000005
300.161958547396,6810070,BUY,EUR/USD,0.34,2021/04/29 07:00:00 UTC,2021/05/07 12:53:01 UTC,1.21207,1.21437,23.0,-134.7,-14.96,23.0,61.18
300.1620459024654,6846146,BUY,EUR/USD,0.35,2021/05/11 07:00:00 UTC,2021/05/11 08:36:55 UTC,1.21305,1.21491,18.6,-7.4,0.0,18.6,62.98
300.1620795713807,6852746,SELL,EUR/USD,0.35,2021/05/13 07:00:02 UTC,2021/05/13 08:43:14 UTC,1.20949,1.20763,18.6,-11.4,0.0,18.6,62.98
300.1623487665108,6952768,BUY,EUR/USD,0.01,2021/06/14 09:35:16 UTC,2021/06/14 09:35:42 UTC,1.21163,1.21169,0.6,-0.2,0.0,0.6,0.0
300.1620796044788,6855402,SELL,EUR/USD,0.36,2021/05/14 07:00:00 UTC,2021/06/16 18:00:03 UTC,1.21071,1.20871,20.0,-159.4,-5.25,20.0,64.57
300.1623488600559,6966993,BUY,EUR/USD,0.37,2021/06/17 07:00:00 UTC,2021/07/07 14:20:06 UTC,1.19871,1.17871,1.9,-200.0,-37.3,-200.0,-779.52
300.1624943662142,7054943,SELL,EUR/USD,0.28,2021/07/08 07:00:00 UTC,2021/07/13 19:51:19 UTC,1.17968,1.17782,18.6,-85.5,-0.09,18.6,50.34
300.1625994818914,7077374,SELL,EUR/USD,0.28,2021/07/15 07:00:00 UTC,2021/07/15 11:19:09 UTC,1.18352,1.18166,18.6,-15.8,0.0,18.6,50.42
300.1626515714697,7088899,BUY,EUR/USD,0.3,2021/07/19 07:00:02 UTC,2021/07/19 13:32:17 UTC,1.17984,1.1817,18.6,-34.4,0.0,18.6,54.03
300.162651604447,7092816,BUY,EUR/USD,0.3,2021/07/20 07:00:01 UTC,2021/07/20 09:17:52 UTC,1.17784,1.1797,18.6,-6.4,0.0,18.6,54.03
300.162651636426,7095294,BUY,EUR/USD,0.31,2021/07/21 07:00:00 UTC,2021/07/21 08:57:03 UTC,1.17637,1.17823,18.6,-12.5,0.0,18.6,55.84
300.1627205927232,7104914,BUY,EUR/USD,0.32,2021/07/26 07:00:00 UTC,2021/07/26 07:25:24 UTC,1.1772,1.17906,18.6,-0.9,0.0,18.6,57.64
300.1627206226673,7107762,BUY,EUR/USD,0.32,2021/07/27 07:00:00 UTC,2021/07/27 12:06:01 UTC,1.17883,1.18069,18.6,-19.0,0.0,18.6,57.63
300.1627206539788,7111197,BUY,EUR/USD,0.33,2021/07/28 07:00:00 UTC,2021/07/28 08:55:01 UTC,1.18041,1.18227,18.6,-2.0,0.0,18.6,59.43
300.1627207156182,7116914,SELL,EUR/USD,0.33,2021/07/30 07:00:02 UTC,2021/07/30 14:21:43 UTC,1.18857,1.18671,18.6,-23.2,0.0,18.6,59.42
300.1627786633314,7122436,SELL,EUR/USD,0.34,2021/08/02 07:00:00 UTC,2021/08/03 13:49:55 UTC,1.18826,1.1864,18.6,-14.7,-0.11,18.6,61.11
300.1627983167346,7126869,SELL,EUR/USD,0.35,2021/08/04 07:00:04 UTC,2021/08/04 08:17:34 UTC,1.18781,1.18595,18.6,-1.9,0.0,18.6,63.02
300.1628080879343,7129700,SELL,EUR/USD,0.35,2021/08/05 07:00:00 UTC,2021/08/06 03:06:42 UTC,1.18378,1.18192,18.6,-20.3,-0.14,18.6,62.88999999999999
300.1629027326532,7143767,BUY,EUR/USD,0.36,2021/08/16 07:00:01 UTC,2021/08/31 03:18:12 UTC,1.17856,1.18121,26.5,-121.9,-28.48,26.5,64.8
300.1629628259683,7159392,SELL,EUR/USD,0.24,2021/09/01 07:00:00 UTC,2021/09/13 05:08:09 UTC,1.18104,1.17914,19.0,-99.5,-1.18,19.0,43.0
300.1631404650356,7176913,BUY,EUR/USD,0.25,2021/09/16 07:00:00 UTC,2021/09/29 18:02:23 UTC,1.17924,1.15922,1.7,-200.2,-14.51,-200.2,-516.48
300.1632566716693,7193455,SELL,EUR/USD,0.32,2021/10/01 07:00:00 UTC,2021/10/06 07:12:02 UTC,1.15884,1.15697,18.7,-51.9,-0.39,18.7,57.6
300.163327881919,7199333,SELL,EUR/USD,0.32,2021/10/07 07:00:01 UTC,2021/10/07 13:26:50 UTC,1.15684,1.15494,19.0,-4.6,0.0,19.0,58.95
300.1633279111533,7200005,BUY,EUR/USD,0.33,2021/10/08 07:00:00 UTC,2021/10/08 09:38:51 UTC,1.1546,1.15647,18.7,-3.4,0.0,18.7,59.8
300.1633758939884,7201552,SELL,EUR/USD,0.33,2021/10/11 07:00:00 UTC,2021/10/11 09:07:02 UTC,1.1583,1.1564,19.0,-1.1,0.0,19.0,60.790000000000006
300.1633759231134,7202102,SELL,EUR/USD,0.34,2021/10/12 07:00:03 UTC,2021/10/12 12:27:55 UTC,1.15685,1.15498,18.7,-0.5,0.0,18.7,61.61
300.1634036872856,7204281,SELL,EUR/USD,0.35,2021/10/14 07:00:05 UTC,2021/10/18 03:39:35 UTC,1.16015,1.15828,18.7,-23.1,-0.28,18.7,63.14
300.1634487583496,7207307,SELL,EUR/USD,0.35,2021/10/19 07:00:00 UTC,2021/10/19 14:41:29 UTC,1.16511,1.16324,18.7,-18.5,0.0,18.7,63.41
300.1634487873841,7208111,BUY,EUR/USD,0.36,2021/10/20 07:00:00 UTC,2021/10/20 17:01:01 UTC,1.16392,1.16579,18.7,-23.1,0.0,18.7,65.22
300.1634999733122,7213878,BUY,EUR/USD,0.37,2021/10/29 07:00:02 UTC,2021/11/11 07:58:41 UTC,1.16627,1.14625,12.6,-200.2,-25.35,-200.2,-768.25
300.163629343434,7222887,SELL,EUR/USD,0.3,2021/11/12 08:00:00 UTC,2021/11/15 15:06:03 UTC,1.14505,1.14316,18.9,-14.5,-0.12,18.9,54.86000000000001
300.1636870583923,7227755,SELL,EUR/USD,0.3,2021/11/18 08:00:01 UTC,2021/11/19 09:05:23 UTC,1.13345,1.13159,18.6,-41.0,-0.12,18.6,53.98
300.1637503723705,7231160,SELL,EUR/USD,0.31,2021/11/23 08:00:03 UTC,2021/11/24 03:55:14 UTC,1.12521,1.12333,18.8,-23.2,-0.12,18.8,56.42
300.1637504311968,7232864,SELL,EUR/USD,0.31,2021/11/25 08:00:00 UTC,2022/01/12 14:43:49 UTC,1.12158,1.14158,8.8,-200.0,-5.58,-200.0,-627.32
300.1641676403684,7260634,SELL,EUR/USD,0.25,2022/01/13 08:00:00 UTC,2022/01/14 12:24:35 UTC,1.14641,1.14455,18.6,-19.2,-0.1,18.6,44.97
