Provider Ticket,Broker Ticket,Type,Currency,Standard Lots,Date Open,Date Close,Price Open,Price Close,Highest Profit (Pips),Worst Drawdown (Pips),Interest ($),Profit (Pips),Profit ($)
300.1621772421914,862818002,BUY,GBP/JPY,0.81,2019/10/15 11:15:49 UTC,2019/10/15 14:02:30 UTC,136.955,137.135,18.0,0.0,0.0,18.0,13.44
300.1621772421916,862818006,BUY,GBP/JPY,0.09,2019/10/15 11:15:50 UTC,2019/10/15 14:02:30 UTC,136.953,137.136,18.3,0.0,0.0,18.3,1.52
300.1621772421950,862819886,BUY,GBP/AUD,0.09,2019/10/15 13:01:08 UTC,2019/10/15 14:15:37 UTC,1.87434,1.87713,27.9,0.0,0.0,27.9,1.7
300.1621772421952,862820427,BUY,GBP/AUD,0.81,2019/10/15 13:34:22 UTC,2019/10/15 14:15:37 UTC,1.87459,1.87713,25.4,0.0,0.0,25.4,13.87
300.1621772421946,862818211,BUY,GBP/AUD,0.01,2019/10/15 11:24:20 UTC,2019/10/15 14:15:37 UTC,1.87382,1.87721,33.9,0.0,0.0,33.9,0.23
300.1621772421955,862820836,BUY,GBP/JPY,0.01,2019/10/15 14:02:28 UTC,2019/10/15 14:16:44 UTC,137.255,137.447,19.2,0.0,0.0,19.2,0.18
300.1621772421956,862821078,SELL,GBP/AUD,0.01,2019/10/15 14:15:41 UTC,2019/10/15 14:26:52 UTC,1.87708,1.87646,6.2,0.0,0.0,6.2,0.04
300.1621772421915,862818005,BUY,GBP/USD,0.03,2019/10/15 11:15:49 UTC,2019/10/15 14:27:30 UTC,1.2645,1.27121,67.1,0.0,0.0,67.1,2.01
300.1621772421957,862821079,BUY,GBP/AUD,0.01,2019/10/15 14:15:41 UTC,2019/10/15 14:27:30 UTC,1.87798,1.88294,49.6,0.0,0.0,49.6,0.33
300.1621772421913,862818001,BUY,GBP/USD,0.27,2019/10/15 11:15:49 UTC,2019/10/15 14:27:30 UTC,1.26451,1.27121,67.0,0.0,0.0,67.0,18.09
300.1621772421920,862818018,BUY,GBP/CHF,0.03,2019/10/15 11:15:51 UTC,2019/10/15 14:27:38 UTC,1.2624,1.27081,84.1,0.0,0.0,84.1,2.53
300.1621772421917,862818009,BUY,GBP/CAD,0.27,2019/10/15 11:15:50 UTC,2019/10/15 14:27:38 UTC,1.67352,1.6813,77.8,0.0,0.0,77.8,15.89
300.1621772421919,862818016,BUY,GBP/CHF,0.27,2019/10/15 11:15:51 UTC,2019/10/15 14:27:38 UTC,1.2624,1.27054,81.4,0.0,0.0,81.4,22.01
300.1621772421943,862818100,SELL,EUR/GBP,0.01,2019/10/15 11:17:43 UTC,2019/10/15 14:27:39 UTC,0.869,0.86262,63.8,0.0,0.0,63.8,0.82
300.1621772421940,862818060,BUY,GBP/CAD,2.43,2019/10/15 11:16:20 UTC,2019/10/15 14:27:39 UTC,1.67392,1.68183,79.1,0.0,0.0,79.1,145.41
300.1621772421949,862819832,BUY,GBP/CAD,21.87,2019/10/15 12:59:52 UTC,2019/10/15 14:27:40 UTC,1.67429,1.6825,82.1,0.0,0.0,82.1,1358.31
300.1621772421959,862821149,BUY,GBP/JPY,0.03,2019/10/15 14:18:37 UTC,2019/10/15 14:27:41 UTC,137.467,138.142,67.5,0.0,0.0,67.5,1.87
300.1621772421954,862820833,BUY,GBP/CAD,96.83,2019/10/15 14:02:27 UTC,2019/10/15 14:27:41 UTC,1.67408,1.68389,98.1,0.0,0.0,98.1,7186.48
300.1621772421953,862820832,BUY,GBP/CAD,100.0,2019/10/15 14:02:27 UTC,2019/10/15 14:27:47 UTC,1.67424,1.68385,96.1,0.0,0.0,96.1,7270.89
300.1621772421958,862821109,BUY,GBP/CHF,2.43,2019/10/15 14:16:50 UTC,2019/10/15 14:27:47 UTC,1.26627,1.2718,55.3,0.0,0.0,55.3,134.61
300.1621772421951,862820172,SELL,EUR/GBP,0.09,2019/10/15 13:14:46 UTC,2019/10/15 14:27:47 UTC,0.86864,0.86243,62.1,0.0,0.0,62.1,7.12
300.1621772421947,862818260,BUY,EUR/NZD,0.09,2019/10/15 11:27:20 UTC,2019/10/15 14:30:03 UTC,1.7545,1.75674,22.4,0.0,0.0,22.4,1.27
300.1621772421960,862821260,BUY,EUR/NZD,0.01,2019/10/15 14:25:40 UTC,2019/10/15 14:30:04 UTC,1.75411,1.75674,26.3,0.0,0.0,26.3,0.17
300.1621772421961,862821376,BUY,EUR/GBP,0.01,2019/10/15 14:27:36 UTC,2019/10/15 14:33:42 UTC,0.86361,0.86473,11.2,0.0,0.0,11.2,0.14
300.1621772421963,862821462,BUY,GBP/JPY,0.03,2019/10/15 14:27:59 UTC,2019/10/15 14:36:09 UTC,138.231,138.477,24.6,0.0,0.0,24.6,0.68
300.1621772421948,862819105,BUY,AUD/CHF,0.01,2019/10/15 12:06:16 UTC,2019/10/15 14:38:43 UTC,0.67292,0.67364,7.2,0.0,0.0,7.2,0.07
300.1621772421970,862822117,SELL,GBP/JPY,0.01,2019/10/15 14:36:10 UTC,2019/10/15 14:38:51 UTC,138.494,138.409,8.5,0.0,0.0,8.5,0.08
300.1621772421967,862821680,SELL,EUR/NZD,0.01,2019/10/15 14:30:02 UTC,2019/10/15 14:39:14 UTC,1.75682,1.75587,9.5,0.0,0.0,9.5,0.06
300.1621772421926,862818030,BUY,USD/JPY,0.03,2019/10/15 11:15:53 UTC,2019/10/15 14:39:55 UTC,108.296,108.66,36.4,0.0,0.0,36.4,1.0
300.1621772421971,862822118,BUY,GBP/JPY,0.01,2019/10/15 14:36:10 UTC,2019/10/15 14:49:03 UTC,138.562,138.628,6.6,0.0,0.0,6.6,0.06
300.1621772421965,862821466,BUY,GBP/CHF,0.03,2019/10/15 14:28:01 UTC,2019/10/15 14:54:43 UTC,1.2719,1.27505,31.5,0.0,0.0,31.5,0.94
300.1621772421973,862822322,BUY,GBP/CHF,0.27,2019/10/15 14:41:42 UTC,2019/10/15 14:54:44 UTC,1.27276,1.27525,24.9,0.0,0.0,24.9,6.74
300.1621772421964,862821465,BUY,GBP/CAD,0.03,2019/10/15 14:28:01 UTC,2019/10/15 14:54:44 UTC,1.68369,1.68676,30.7,0.0,0.0,30.7,0.7
300.1621772421974,862822583,BUY,GBP/JPY,0.01,2019/10/15 14:49:04 UTC,2019/10/15 14:54:44 UTC,138.685,138.793,10.8,0.0,0.0,10.8,0.09
300.1621772421977,862822873,BUY,GBP/CAD,0.01,2019/10/15 14:54:42 UTC,2019/10/15 14:54:51 UTC,1.68725,1.68735,1.0,0.0,0.0,1.0,0.0
300.1621772421975,862822871,BUY,GBP/CHF,0.01,2019/10/15 14:54:42 UTC,2019/10/15 14:55:53 UTC,1.27568,1.27657,8.9,0.0,0.0,8.9,0.09
300.1621772421932,862818043,BUY,EUR/JPY,0.09,2019/10/15 11:15:56 UTC,2019/10/15 14:56:34 UTC,119.241,120.049,80.8,0.0,0.0,80.8,6.69
300.1621772421937,862818052,BUY,EUR/JPY,0.01,2019/10/15 11:15:57 UTC,2019/10/15 14:56:34 UTC,119.242,120.049,80.7,0.0,0.0,80.7,0.75
300.1621772421968,862821699,BUY,EUR/JPY,0.81,2019/10/15 14:30:29 UTC,2019/10/15 14:56:35 UTC,119.726,120.05,32.4,0.0,0.0,32.4,24.15
300.1621772421972,862822266,BUY,USD/JPY,0.01,2019/10/15 14:39:56 UTC,2019/10/15 14:58:55 UTC,108.679,108.788,10.9,0.0,0.0,10.9,0.1
300.1621772421979,862822899,BUY,GBP/JPY,0.03,2019/10/15 14:54:47 UTC,2019/10/15 15:01:41 UTC,138.935,139.181,24.6,0.0,0.0,24.6,0.68
300.1621772421980,862823023,BUY,EUR/JPY,0.01,2019/10/15 14:56:33 UTC,2019/10/15 15:01:49 UTC,120.078,120.205,12.7,0.0,0.0,12.7,0.11
300.1621772421982,862823335,SELL,GBP/JPY,0.01,2019/10/15 15:01:42 UTC,2019/10/15 15:05:33 UTC,139.197,139.053,14.4,0.0,0.0,14.4,0.13
300.1621772421978,862822876,SELL,GBP/CHF,0.01,2019/10/15 14:54:44 UTC,2019/10/15 15:06:21 UTC,1.27551,1.27466,8.5,0.0,0.0,8.5,0.09
300.1621772421985,862823563,BUY,GBP/CHF,0.01,2019/10/15 15:06:22 UTC,2019/10/15 15:07:42 UTC,1.27484,1.27566,8.2,0.0,0.0,8.2,0.09
300.1621772421984,862823531,SELL,GBP/JPY,0.03,2019/10/15 15:05:33 UTC,2019/10/15 15:21:08 UTC,138.987,138.687,30.0,0.0,0.0,30.0,0.83
300.1621772421976,862822872,SELL,GBP/CAD,0.01,2019/10/15 14:54:42 UTC,2019/10/15 15:21:15 UTC,1.68636,1.68327,30.9,0.0,0.0,30.9,0.23
300.1621772421987,862823713,SELL,GBP/CAD,0.81,2019/10/15 15:14:19 UTC,2019/10/15 15:21:15 UTC,1.68522,1.68261,26.1,0.0,0.0,26.1,16.0
300.1621772421981,862823078,SELL,GBP/CAD,0.09,2019/10/15 14:57:48 UTC,2019/10/15 15:21:15 UTC,1.68632,1.683,33.2,0.0,0.0,33.2,2.26
300.1621772421988,862823821,SELL,GBP/CHF,0.09,2019/10/15 15:19:00 UTC,2019/10/15 15:22:01 UTC,1.27329,1.27117,21.2,0.0,0.0,21.2,1.91
300.1621772421986,862823564,SELL,GBP/CHF,0.01,2019/10/15 15:06:23 UTC,2019/10/15 15:22:01 UTC,1.27416,1.2709,32.6,0.0,0.0,32.6,0.33
300.1621772421989,862823900,SELL,GBP/JPY,0.01,2019/10/15 15:21:14 UTC,2019/10/15 15:22:02 UTC,138.611,138.537,7.4,0.0,0.0,7.4,0.07
300.1621772421994,862823962,BUY,GBP/JPY,0.01,2019/10/15 15:22:12 UTC,2019/10/15 15:22:32 UTC,138.521,138.551,3.0,0.0,0.0,3.0,0.03
300.1621772421990,862823901,SELL,GBP/CAD,0.01,2019/10/15 15:21:14 UTC,2019/10/15 15:36:21 UTC,1.68218,1.68172,4.6,0.0,0.0,4.6,0.04
300.1621772421921,862818019,BUY,EUR/AUD,0.81,2019/10/15 11:15:52 UTC,2019/10/15 15:44:06 UTC,1.62989,1.63324,33.5,0.0,0.0,33.5,18.34
300.1621772421923,862818024,BUY,EUR/AUD,0.01,2019/10/15 11:15:52 UTC,2019/10/15 15:44:06 UTC,1.62989,1.63329,34.0,0.0,0.0,34.0,0.23
300.1621772421922,862818021,BUY,EUR/AUD,0.09,2019/10/15 11:15:52 UTC,2019/10/15 15:44:06 UTC,1.62989,1.63326,33.7,0.0,0.0,33.7,2.05
300.1621772421991,862823902,BUY,EUR/GBP,0.09,2019/10/15 15:21:14 UTC,2019/10/15 15:48:50 UTC,0.86463,0.86596,13.3,0.0,0.0,13.3,1.53
300.1621772421983,862823379,SELL,AUD/USD,0.03,2019/10/15 15:02:25 UTC,2019/10/15 15:48:51 UTC,0.67659,0.67591,6.8,0.0,0.0,6.8,0.21
300.1621772421969,862821904,BUY,EUR/GBP,0.01,2019/10/15 14:33:42 UTC,2019/10/15 15:48:59 UTC,0.86493,0.86589,9.6,0.0,0.0,9.6,0.13
300.1621772421966,862821582,BUY,EUR/CHF,0.81,2019/10/15 14:29:09 UTC,2019/10/15 15:49:00 UTC,1.09991,1.10139,14.8,0.0,0.0,14.8,12.01
300.1621772421962,862821385,SELL,GBP/AUD,0.01,2019/10/15 14:27:37 UTC,2019/10/15 15:49:04 UTC,1.8837,1.88316,5.4,0.0,0.0,5.4,0.04
300.1621772421944,862818193,SELL,AUD/CAD,0.27,2019/10/15 11:22:57 UTC,2019/10/15 15:49:07 UTC,0.89354,0.89273,8.1,0.0,0.0,8.1,1.65
300.1621772421939,862818055,BUY,CAD/CHF,0.01,2019/10/15 11:15:58 UTC,2019/10/15 15:49:10 UTC,0.75463,0.75542,7.9,0.0,0.0,7.9,0.08
300.1621772421941,862818063,BUY,NZD/CHF,0.01,2019/10/15 11:16:21 UTC,2019/10/15 15:49:10 UTC,0.62598,0.62707,10.9,0.0,0.0,10.9,0.11
300.1621772421938,862818053,SELL,USD/CAD,0.01,2019/10/15 11:15:57 UTC,2019/10/15 15:49:12 UTC,1.32305,1.32079,22.6,0.0,0.0,22.6,0.17
300.1621772421936,862818050,BUY,EUR/USD,0.01,2019/10/15 11:15:57 UTC,2019/10/15 15:49:47 UTC,1.10073,1.10356,28.3,0.0,0.0,28.3,0.29
300.1621772421935,862818049,BUY,AUD/USD,0.01,2019/10/15 11:15:57 UTC,2019/10/15 15:49:48 UTC,0.6755,0.67567,1.7,0.0,0.0,1.7,0.02
300.1621772421934,862818048,BUY,EUR/CHF,0.01,2019/10/15 11:15:56 UTC,2019/10/15 15:49:49 UTC,1.09864,1.10137,27.3,0.0,0.0,27.3,0.27
300.1621772421933,862818045,BUY,CHF/JPY,0.03,2019/10/15 11:15:56 UTC,2019/10/15 15:49:54 UTC,108.74,109.153,41.3,0.0,0.0,41.3,1.14
300.1621772421931,862818041,BUY,AUD/JPY,0.01,2019/10/15 11:15:55 UTC,2019/10/15 15:50:03 UTC,73.144,73.521,37.7,0.0,0.0,37.7,0.35
300.1621772421930,862818039,BUY,AUD/JPY,0.09,2019/10/15 11:15:55 UTC,2019/10/15 15:50:07 UTC,73.144,73.521,37.7,0.0,0.0,37.7,3.11
300.1621772421929,862818038,BUY,EUR/CHF,0.09,2019/10/15 11:15:55 UTC,2019/10/15 15:50:07 UTC,1.09864,1.10136,27.2,0.0,0.0,27.2,2.45
300.1621772421928,862818034,BUY,CHF/JPY,0.27,2019/10/15 11:15:54 UTC,2019/10/15 15:50:11 UTC,108.74,109.148,40.8,0.0,0.0,40.8,10.12
300.1621772421927,862818031,BUY,EUR/CAD,0.03,2019/10/15 11:15:54 UTC,2019/10/15 15:50:12 UTC,1.45658,1.45714,5.6,0.0,0.0,5.6,0.12
300.1621772421925,862818028,BUY,NZD/USD,0.03,2019/10/15 11:15:53 UTC,2019/10/15 15:50:13 UTC,0.62624,0.62791,16.7,0.0,0.0,16.7,0.5
300.1621772421924,862818026,BUY,NZD/JPY,0.03,2019/10/15 11:15:53 UTC,2019/10/15 15:50:16 UTC,67.86,68.375,51.5,0.0,0.0,51.5,1.42
300.1621772421992,862823955,SELL,GBP/CHF,0.01,2019/10/15 15:22:04 UTC,2019/10/15 15:50:22 UTC,1.27062,1.26992,7.0,0.0,0.0,7.0,0.07
300.1621772421993,862823956,SELL,GBP/JPY,0.01,2019/10/15 15:22:04 UTC,2019/10/15 15:50:23 UTC,138.485,138.458,2.7,0.0,0.0,2.7,0.02
300.1621772421996,863103347,SELL,EUR/AUD,0.5,2019/11/05 03:00:01 UTC,2019/11/05 07:44:06 UTC,1.61128,1.60877,25.1,0.0,0.0,25.1,8.68
300.1621772421995,863102427,BUY,USD/JPY,0.5,2019/11/05 00:00:01 UTC,2019/11/05 13:47:58 UTC,108.747,108.81,6.3,0.0,0.0,6.3,2.89
300.1621772422000,863125322,BUY,AUD/JPY,1.69,2019/11/07 02:20:33 UTC,2019/11/07 06:24:56 UTC,74.635,74.987,35.2,0.0,0.0,35.2,54.6
300.1621772421999,863124487,BUY,AUD/JPY,1.52,2019/11/07 00:46:47 UTC,2019/11/07 06:24:56 UTC,74.787,74.987,20.0,0.0,0.0,20.0,27.91
300.1621772421998,863121908,BUY,AUD/JPY,1.37,2019/11/06 15:52:56 UTC,2019/11/07 06:24:56 UTC,74.943,74.987,4.4,0.0,0.0,4.4,5.53
300.1621772422001,863130081,SELL,EUR/AUD,1.11,2019/11/07 10:35:27 UTC,2019/11/07 13:36:21 UTC,1.60581,1.6044,14.1,0.0,0.0,14.1,10.8
300.1621772421997,863114891,SELL,NZD/USD,1.0,2019/11/05 21:01:32 UTC,2019/11/07 14:57:39 UTC,0.63695,0.63399,29.6,0.0,0.0,29.6,29.6
300.1621772422003,863134390,BUY,AUD/CHF,1.0,2019/11/07 15:00:19 UTC,2019/11/07 16:34:54 UTC,0.68448,0.68748,30.0,0.0,0.0,30.0,30.12
300.1621772422002,863134383,BUY,USD/JPY,1.0,2019/11/07 15:00:18 UTC,2019/11/07 18:43:56 UTC,109.341,109.351,1.0,0.0,0.0,1.0,0.91
300.1621772422004,863138642,BUY,CAD/CHF,1.23,2019/11/08 05:48:50 UTC,2019/11/08 11:42:00 UTC,0.75423,0.75537,11.4,0.0,0.0,11.4,14.06
300.1621772422005,863144047,SELL,GBP/USD,0.5,2019/11/08 15:00:00 UTC,2019/11/08 17:34:18 UTC,1.27932,1.27829,10.3,0.0,0.0,10.3,5.15
300.1621772422006,863145887,SELL,GBP/JPY,0.56,2019/11/10 21:07:13 UTC,2019/11/11 01:25:03 UTC,139.694,139.553,14.1,0.0,0.0,14.1,7.24
300.1621772422008,863161570,SELL,EUR/JPY,0.68,2019/11/12 05:28:27 UTC,2019/11/12 07:22:47 UTC,120.625,120.463,16.2,0.0,0.0,16.2,10.08
300.1621772422007,863159921,SELL,EUR/JPY,0.62,2019/11/12 00:00:00 UTC,2019/11/12 07:22:47 UTC,120.473,120.463,1.0,0.0,0.0,1.0,0.56
300.1621772422009,863167285,SELL,USD/CHF,0.5,2019/11/12 16:00:20 UTC,2019/11/13 07:11:35 UTC,0.99293,0.99184,10.9,0.0,0.0,10.9,5.49
300.1621772422010,863173066,SELL,GBP/CHF,5.0,2019/11/13 08:00:03 UTC,2019/11/13 08:34:30 UTC,1.27186,1.27163,2.3,0.0,0.0,2.3,11.62
300.1621772422012,863174515,BUY,GBP/CAD,5.55,2019/11/13 09:13:33 UTC,2019/11/13 09:50:30 UTC,1.70418,1.70481,6.3,0.0,0.0,6.3,26.36
300.1621772422011,863173093,SELL,EUR/GBP,5.55,2019/11/13 08:01:19 UTC,2019/11/13 10:10:38 UTC,0.85775,0.85652,12.3,0.0,0.0,12.3,87.77
300.1621772422014,863177935,BUY,GBP/CAD,7.6,2019/11/13 14:01:10 UTC,2019/11/13 17:57:04 UTC,1.69922,1.70212,29.0,0.0,0.0,29.0,166.25
300.1621772422013,863177557,BUY,GBP/CAD,6.85,2019/11/13 13:29:22 UTC,2019/11/13 17:57:05 UTC,1.70092,1.70214,12.2,0.0,0.0,12.2,63.03
300.1621772422016,863186794,SELL,USD/CHF,5.55,2019/11/14 09:28:56 UTC,2019/11/14 15:11:16 UTC,0.98903,0.98776,12.7,0.0,0.0,12.7,71.36
300.1621772422015,863186442,SELL,EUR/GBP,5.0,2019/11/14 09:00:03 UTC,2019/11/14 17:19:41 UTC,0.85595,0.85593,0.2,0.0,0.0,0.2,1.29
300.1621772422017,863191585,BUY,GBP/USD,5.0,2019/11/14 16:00:04 UTC,2019/11/15 13:05:56 UTC,1.28798,1.29016,21.8,0.0,0.0,21.8,109.0
300.1621772422018,863199398,BUY,GBP/USD,5.0,2019/11/15 13:05:56 UTC,2019/11/15 14:30:58 UTC,1.2904,1.29072,3.2,0.0,0.0,3.2,16.0
300.1621772422020,863200937,BUY,GBP/CAD,5.55,2019/11/15 14:56:38 UTC,2019/11/15 16:37:39 UTC,1.70613,1.70699,8.6,0.0,0.0,8.6,36.1
300.1621772422022,863222039,SELL,NZD/CHF,5.55,2019/11/18 11:57:31 UTC,2019/11/18 12:25:19 UTC,0.63465,0.63386,7.9,0.0,0.0,7.9,44.3
300.1621772422021,863206156,SELL,NZD/JPY,9.35,2019/11/18 07:13:27 UTC,2019/11/18 13:39:52 UTC,69.79,69.553,23.7,0.0,0.0,23.7,203.74
300.1621772422019,863200494,SELL,NZD/JPY,8.45,2019/11/15 14:22:06 UTC,2019/11/18 13:39:54 UTC,69.64,69.554,8.6,0.0,0.0,8.6,66.81
300.1621772422027,863225246,SELL,AUD/USD,5.0,2019/11/18 16:18:26 UTC,2019/11/19 00:01:12 UTC,0.68174,0.67893,28.1,0.0,0.0,28.1,140.5
300.1621772422032,863227587,BUY,EUR/USD,5.0,2019/11/19 00:04:40 UTC,2019/11/19 02:52:35 UTC,1.10663,1.1074,7.7,0.0,0.0,7.7,38.5
300.1621772422028,863225261,BUY,USD/CHF,5.0,2019/11/18 16:19:01 UTC,2019/11/19 02:52:35 UTC,0.9878,0.98981,20.1,0.0,0.0,20.1,101.53
300.1621772422029,863227238,BUY,AUD/USD,5.0,2019/11/18 23:30:43 UTC,2019/11/19 09:13:14 UTC,0.68042,0.68128,8.6,0.0,0.0,8.6,43.0
300.1621772422031,863227483,BUY,AUD/USD,5.0,2019/11/18 23:59:58 UTC,2019/11/19 09:13:14 UTC,0.679,0.68128,22.8,0.0,0.0,22.8,114.0
300.1621772422023,863225221,SELL,GBP/USD,5.0,2019/11/18 16:17:46 UTC,2019/11/19 09:28:47 UTC,1.2967,1.29379,29.1,0.0,0.0,29.1,145.5
300.1621772422025,863225236,SELL,USD/JPY,5.0,2019/11/18 16:18:15 UTC,2019/11/19 14:31:15 UTC,108.666,108.662,0.4,0.0,0.0,0.4,1.84
300.1621772422036,863231706,SELL,USD/JPY,5.0,2019/11/19 07:38:55 UTC,2019/11/19 14:31:16 UTC,108.817,108.662,15.5,0.0,0.0,15.5,71.32
300.1621772422038,863232986,SELL,GBP/USD,5.0,2019/11/19 09:28:45 UTC,2019/11/19 14:57:39 UTC,1.29354,1.2933,2.4,0.0,0.0,2.4,12.0
300.1621772422040,863236387,SELL,GBP/USD,5.0,2019/11/19 14:11:57 UTC,2019/11/19 14:57:40 UTC,1.2951,1.29331,17.9,0.0,0.0,17.9,89.5
300.1621772422026,863225242,BUY,USD/CAD,5.0,2019/11/18 16:18:21 UTC,2019/11/19 15:59:24 UTC,1.32051,1.32335,28.4,0.0,0.0,28.4,107.3
300.1621772422041,863236568,SELL,USD/JPY,5.0,2019/11/19 14:31:16 UTC,2019/11/19 16:28:19 UTC,108.632,108.631,0.1,0.0,0.0,0.1,0.46
300.1621772422043,863237358,SELL,USD/JPY,5.0,2019/11/19 15:39:17 UTC,2019/11/19 16:28:20 UTC,108.765,108.631,13.4,0.0,0.0,13.4,61.68
300.1621772422044,863237587,BUY,USD/CAD,5.0,2019/11/19 15:59:23 UTC,2019/11/19 17:23:44 UTC,1.3236,1.32646,28.6,0.0,0.0,28.6,107.81
300.1621772422042,863236861,SELL,GBP/USD,5.0,2019/11/19 14:57:39 UTC,2019/11/20 00:29:48 UTC,1.29306,1.29048,25.8,0.0,0.0,25.8,129.0
300.1621772422046,863238399,BUY,USD/CAD,5.0,2019/11/19 17:23:21 UTC,2019/11/20 07:12:02 UTC,1.32683,1.32949,26.6,0.0,0.0,26.6,100.04
300.1621772422048,863242517,SELL,GBP/USD,5.0,2019/11/20 07:00:26 UTC,2019/11/20 07:37:00 UTC,1.29185,1.29037,14.8,0.0,0.0,14.8,74.0
300.1621772422034,863228399,BUY,USD/CHF,5.0,2019/11/19 02:52:35 UTC,2019/11/20 12:21:50 UTC,0.99006,0.99294,28.8,0.0,0.0,28.8,145.02
300.1621772422052,863243502,BUY,USD/JPY,5.0,2019/11/20 08:04:52 UTC,2019/11/20 13:20:17 UTC,108.475,108.694,21.9,0.0,0.0,21.9,100.74
